alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1761065788.6947,elite,137.69894611141,1761065788.6947,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",false,"New York",success,America/New_York,10013,1762275465,1762843372.8964,80,http,216.205.52.201:80,false,40.020704269409,12488,0,100,216.205.52.201
true,1758186125.2165,elite,110.11927064859,1742338471.6796,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762243917,1762843372.8422,80,http,170.114.45.174:80,false,176.02753639221,79355,986,98.772731233119,170.114.45.174
true,1759208361.6806,elite,110.52409568382,1742336319.77,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244529,1762843372.7899,80,http,102.177.176.120:80,false,510.56909561157,77996,3944,95.186721991701,102.177.176.120
true,1758180672.756,elite,110.90134810881,1750625369.1898,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762243847,1762843372.6497,80,http,69.84.182.10:80,false,44.685363769531,81788,101,99.876662311177,69.84.182.10
true,1761555545.144,elite,110.12045132236,1742551699.7836,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243840,1762843372.6318,80,http,45.67.215.121:80,false,101.59039497375,80665,7163,91.844286560095,45.67.215.121
true,1761067906.6187,elite,137.49517706631,1761067906.6187,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762277787,1762843372.6074,80,http,108.162.192.116:80,false,339.59412574768,12818,0,100,108.162.192.116
true,1759218237.1215,elite,109.19953835529,1720500815.0307,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762244059,1762843372.5887,80,http,141.101.114.26:80,false,137.38346099854,80849,5549,93.577397624945,141.101.114.26
true,1761555692.1028,elite,110.53433894824,1742550185.8035,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244161,1762843372.5603,80,http,216.205.52.240:80,false,180.56869506836,79759,664,99.174365542196,216.205.52.240
true,1759218144.4735,elite,115.97527951451,1754413495.9829,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762276976,1762843372.5072,80,http,108.162.193.82:80,false,201.61771774292,58368,34,99.941782815657,108.162.193.82
true,1759208400.2141,elite,110.79461642971,1742336176.6709,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244330,1762843372.3785,80,http,185.221.160.106:80,false,41.551351547241,79949,3373,95.951849451525,185.221.160.106
true,1761555642.8548,elite,139.81219187436,1761068515.9834,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762278212,1762843372.3648,80,http,141.101.114.168:80,false,48.684597015381,12496,1,99.991998079539,141.101.114.168
true,1759218167.2794,elite,109.99506138554,1742364748.8085,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244236,1762843372.2858,80,http,45.67.215.16:80,false,332.33284950256,80322,3368,95.975624327877,45.67.215.16
true,1759218184.5593,elite,110.05366311145,1742397777.0856,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243935,1762843372.0169,80,http,45.67.215.36:80,false,245.7799911499,80272,3344,96.00076540375,45.67.215.36
true,1761555569.4743,elite,115.72896711627,1754411256.5693,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762275041,1762843371.9564,80,http,141.101.113.100:80,false,256.91914558411,56816,110,99.806766679549,141.101.113.100
true,1757591813.6938,elite,110.15701335058,1750619605.6955,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244018,1762843371.8299,80,http,108.162.192.88:80,false,29.340505599976,81771,35,99.957215852138,108.162.192.88
true,1758180574.5755,elite,110.52852397042,1742491318.6167,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244236,1762843371.747,80,http,69.84.182.251:80,false,78.75394821167,82226,3460,95.962000793595,69.84.182.251
true,1759218104.2398,elite,109.8463813668,1742772429.3195,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Cloudflare London, LLC",1.35208,103.82,false,"Tang Dynastic Technology Pte. LTD",true,"North West",success,Asia/Singapore,858877,1762243792,1762843371.7404,80,http,45.8.211.140:80,false,107.27977752686,80604,3315,96.049762270761,45.8.211.140
true,1761070835.6051,elite,141.15854986254,1761070835.6051,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762280478,1762843371.7371,80,http,108.162.193.56:80,false,76.435804367065,12801,0,100,108.162.193.56
true,1758178409.2493,elite,111.18506027588,1742608524.7822,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762243757,1762843371.5937,80,http,170.114.45.74:80,false,252.15673446655,79429,723,99.09796386865,170.114.45.74
true,1759208283.3569,elite,110.42556871199,1742506195.8161,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244200,1762843371.5425,80,http,216.205.52.109:80,false,118.44801902771,79810,817,98.986691802994,216.205.52.109
true,1761555611.7083,elite,110.06610970628,1745124533.2145,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Redwood City","North America",NA,"United States",US,,true,"Cloudflare London, LLC",37.3767,-122.0198,false,"Box, Inc",true,California,success,America/Los_Angeles,94086,1762244356,1762843371.4216,80,http,103.116.7.132:80,false,52.06036567688,79108,241,99.696278466017,103.116.7.132
true,1761555563.2588,elite,110.17759902308,1742419809.802,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244121,1762843371.3799,80,http,45.67.215.231:80,false,205.67941665649,80358,3375,95.969331088101,45.67.215.231
true,1759218327.4712,elite,110.00666764051,1742394313.6358,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244131,1762843371.1254,80,http,45.67.215.35:80,false,54.765939712524,80182,995,98.774283356123,45.67.215.35
true,1759208480.2149,elite,111.01834613109,1742412196.994,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762244345,1762843371.0707,80,http,216.205.52.255:80,false,34.49010848999,79839,1018,98.740987174889,216.205.52.255
true,1758184162.4609,elite,110.4831958044,1742334213.1857,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244302,1762843370.9965,80,http,185.221.160.170:80,false,109.33017730713,79845,982,98.785059447957,185.221.160.170
true,1759218364.0456,elite,110.80832654781,1734280508.965,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762244094,1762843370.9159,80,http,108.162.193.209:80,false,86.03310585022,81871,1212,98.541217818326,108.162.193.209
true,1758178195.469,elite,113.31741907052,1753335372.257,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762408797,1762843370.8599,80,http,216.205.52.35:80,false,122.18761444092,63967,111,99.826773619651,216.205.52.35
true,1759208277.705,elite,120.23842421376,1756297885.9663,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762347659,1762843370.8226,80,http,108.162.193.156:80,false,84.36393737793,45138,35,99.922520089434,108.162.193.156
true,1761555627.1331,elite,139.67927265934,1761068453.6546,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762278444,1762843370.6892,80,http,8.35.211.105:80,false,51.413297653198,12810,1,99.992194208102,8.35.211.105
true,1757591840.5199,elite,109.36809624007,1743225100.1577,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762243900,1762843370.6656,80,http,108.162.193.191:80,false,26.679039001465,82357,1266,98.486062446934,108.162.193.191
true,1761067522.7215,elite,139.43915540626,1761067522.7215,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277478,1762843370.6565,80,http,141.101.115.116:80,false,36.232709884644,12505,0,100,141.101.115.116
true,1758179797.5577,elite,121.31268946104,1756298036.5727,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762347479,1762843370.6318,80,http,216.205.52.218:80,false,36.62896156311,43866,88,99.799790690267,216.205.52.218
true,1759218467.3658,elite,121.7932393395,1756298400.306,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762347364,1762843370.5576,80,http,185.221.160.226:80,false,325.71315765381,43846,88,99.799699549324,185.221.160.226
true,1758180518.7227,elite,110.0933575496,1750621538.5249,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762244167,1762843370.5402,80,http,170.114.45.217:80,false,99.451780319214,79051,106,99.866088911909,170.114.45.217
true,1759218191.4731,elite,110.33542640285,1742475084.6323,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",true,Florida,success,America/New_York,33487,1762244388,1762843370.4796,80,http,69.84.182.103:80,false,414.19243812561,82068,3312,96.120871398454,69.84.182.103
true,1758177273.7467,elite,122.9342373138,1756297683.6252,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762346348,1762843370.4476,80,http,102.177.176.192:80,false,120.00203132629,42227,664,98.451889673824,102.177.176.192
true,1761067286.4769,elite,139.93837922479,1761067286.4769,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762277103,1762843370.3482,80,http,8.35.211.107:80,false,46.739101409912,12821,0,100,8.35.211.107
true,1761065935.6248,elite,137.62831741371,1761065935.6248,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762275802,1762843370.3449,80,http,141.101.114.233:80,false,103.86419296265,12491,0,100,141.101.114.233
true,1758179311.373,elite,109.90480690224,1742422598.3385,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762243875,1762843370.1414,80,http,185.221.160.227:80,false,108.90054702759,79873,1012,98.748840947024,185.221.160.227
true,1761572778.7904,elite,139.57001732332,1761065827.8994,"AS14197 HEALTH MARKET SCIENCE",HMS-ASN,"Boca Raton","North America",NA,"United States",US,,false,"Health Market Science",26.4076,-80.0977,false,"LexisNexis Risk Data Management Inc",false,Florida,success,America/New_York,33487,1762275639,1762843370.0515,80,http,69.84.182.122:80,false,74.213266372681,12913,1,99.992256465851,69.84.182.122
true,1758185108.881,elite,111.99094956208,1752325770.1027,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"San Francisco","North America",NA,"United States",US,"South Beach",true,"Cloudflare, Inc.",37.7803,-122.39,false,"Level 3",false,California,success,America/Los_Angeles,94107,1762243771,1762843369.9977,80,http,8.35.211.182:80,false,32.463788986206,72396,89,99.877215975719,8.35.211.182
true,1761067625.5632,elite,139.51520863243,1761067625.5632,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762277435,1762843369.9722,80,http,141.101.113.248:80,false,38.561344146729,12479,0,100,141.101.113.248
true,1758182892.449,elite,122.23681611832,1756297100.1575,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762346077,1762843369.9267,80,http,102.177.176.149:80,false,69.45013999939,42174,668,98.440782409785,102.177.176.149
true,1761555524.003,elite,140.32727115729,1761066896.3518,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762276776,1762843369.8278,80,http,141.101.115.168:80,false,141.43991470337,12488,1,99.991992953799,141.101.115.168
true,1758177989.2323,elite,111.24075347408,1750622010.5799,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762243723,1762843369.6413,80,http,102.177.176.201:80,false,123.31652641296,77809,677,99.137425782942,102.177.176.201
true,1759218137.9862,elite,120.76911869413,1756297450.8224,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"San Jose","North America",NA,"United States",US,"Ballbach and SOFA",true,"Cloudflare London, LLC",37.3329,-121.895,false,"Zoom Video Communications, Inc",true,California,success,America/Los_Angeles,95113,1762346699,1762843369.5174,80,http,170.114.45.44:80,false,36.027669906616,43528,88,99.798239178283,170.114.45.44
true,1758182688.7932,elite,109.5192673022,1742424016.9409,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"New York","North America",NA,"United States",US,,true,"Cloudflare London, LLC",40.7191,-74.0091,false,"Olo Inc",true,"New York",success,America/New_York,10013,1762243889,1762843369.4896,80,http,216.205.52.230:80,false,36.470651626587,79984,3361,95.96736456896,216.205.52.230
true,1761555601.7119,elite,138.99951634268,1761065779.6492,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762275501,1762843369.3045,80,http,102.177.176.107:80,false,259.24730300903,12353,1,99.991905455723,102.177.176.107
true,1759218132.4269,elite,109.75141553049,1720500962.4507,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762243904,1762843369.2994,80,http,141.101.113.23:80,false,215.08240699768,80851,5892,93.207521067982,141.101.113.23
true,1761696760.3668,elite,110.32315326456,1742501174.9935,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762243914,1762843369.2457,80,http,185.221.160.107:80,false,135.50591468811,80186,3708,95.580136839345,185.221.160.107
true,1761555505.4346,elite,121.37394279148,1756297925.5435,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Vilnius,Europe,EU,Lithuania,LT,,true,"Lrtc Network",54.6884,25.2152,false,"SC ""Lithuanian Radio and TV Center""",true,Vilnius,success,Europe/Vilnius,04347,1762347139,1762843369.1844,80,http,89.116.250.102:80,false,25.691986083984,45004,100,99.778290173821,89.116.250.102
true,1759218334.4021,elite,110.84138239885,1742333645.3311,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762243929,1762843369.0864,80,http,102.177.176.191:80,false,50.17352104187,77947,3958,95.16757218729,102.177.176.191
true,1761066802.805,elite,138.10659095659,1761066802.805,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",false,Hesse,success,Europe/Berlin,60313,1762276634,1762843369.0344,80,http,102.177.176.102:80,false,336.59934997559,12316,0,100,102.177.176.102
true,1758184843.8352,elite,110.82540213798,1742334305.8066,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Gerondata LTD",50.1109,8.68213,false,"Gerondata LTD",true,Hesse,success,Europe/Berlin,60313,1762244462,1762843368.7814,80,http,102.177.176.128:80,false,33.437728881836,78129,3997,95.133088181575,102.177.176.128
true,1758181314.8744,elite,109.82148973728,1742356882.5341,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762244365,1762843368.7792,80,http,185.221.160.174:80,false,32.826662063599,79999,963,98.810553098985,185.221.160.174
true,1759208332.6844,elite,110.97810703149,1751708084.6278,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Washington,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",38.9072,-77.0369,false,"CloudFlare, Inc.",false,"District of Columbia",success,America/New_York,20068,1762244341,1762843368.7639,80,http,141.101.113.189:80,false,87.8005027771,74409,107,99.85640667776,141.101.113.189
true,1758185230.008,elite,110.5878075804,1742599526.5104,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762243588,1762843368.7619,80,http,45.67.215.223:80,false,115.25177955627,80507,3215,96.159910178925,45.67.215.223
true,1759208487.7144,elite,109.99284786793,1742548165.1395,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762244049,1762843368.7541,80,http,45.67.215.85:80,false,43.372631072998,80145,669,99.172173138318,45.67.215.85
